time;V(Net-_U2-VO_);
4.9589;5.0025;
4.9599;5.0031;
4.9609;5.0025;
4.9619;5.00309;
4.9629;5.00251;
4.9639;5.00309;
4.9649;5.00252;
4.9659;5.00308;
4.9669;5.00253;
4.9679;5.00307;
4.9689;5.00253;
4.9699;5.00307;
4.9709;5.00254;
4.9719;5.00306;
4.9729;5.00255;
4.9739;5.00305;
4.9749;5.00256;
4.9759;5.00305;
4.9769;5.00256;
4.9779;5.00304;
4.9789;5.00257;
4.9799;5.00303;
4.9809;5.00257;
4.9819;5.00302;
4.9829;5.00258;
4.9839;5.00302;
4.9849;5.00259;
4.9859;5.00301;
4.9869;5.0026;
4.9879;5.003;
4.9889;5.00261;
4.9899;5.00299;
4.9909;5.00261;
4.9919;5.00298;
4.9929;5.00262;
4.9939;5.00298;
4.9949;5.00263;
4.9959;5.00297;
4.9969;5.00264;
4.9979;5.00296;
4.9989;5.00265;
4.9999;5.00295;
5.0009;5.00265;
5.0019;5.00294;
5.0029;5.00266;
5.0039;5.00294;
5.0049;5.00267;
5.0059;5.00293;
5.0069;5.00268;
5.0079;5.00292;
5.0089;5.00269;
5.0099;5.00291;
5.0109;5.00269;
5.0119;5.0029;
5.0129;5.0027;
5.0139;5.0029;
5.0149;5.00271;
5.0159;5.00289;
5.0169;5.00272;
5.0179;5.00288;
5.0189;5.00273;
5.0199;5.00287;
5.0209;5.00274;
5.0219;5.00286;
5.0229;5.00274;
5.0239;5.00286;
5.0249;5.00275;
5.0259;5.00285;
5.0269;5.00276;
5.0279;5.00284;
5.0289;5.00277;
5.0299;5.00283;
5.0309;5.00278;
5.0319;5.00282;
5.0329;5.00278;
5.0339;5.00281;
5.0349;5.0028;
5.0359;5.00281;
5.0369;5.0028;
5.0379;5.0028;
5.0389;5.00281;
5.0399;5.00279;
5.0409;5.00282;
5.0419;5.00278;
5.0429;5.00283;
5.0439;5.00277;
5.0449;5.00284;
5.0459;5.00276;
5.0469;5.00284;
5.0479;5.00276;
5.0489;5.00285;
5.0499;5.00275;
5.0509;5.00286;
5.0519;5.00274;
5.0529;5.00287;
5.0539;5.00273;
5.0549;5.00288;
5.0559;5.00272;
5.0569;5.00288;
5.0579;5.00272;
5.0589;5.00289;
5.0599;5.00271;
5.0609;5.0029;
5.0619;5.0027;
5.0629;5.0029;
5.0639;5.00269;
5.0649;5.00292;
5.0659;5.00269;
5.0669;5.00292;
5.0679;5.00268;
5.0689;5.00293;
5.0699;5.00267;
5.0709;5.00294;
5.0719;5.00266;
5.0729;5.00294;
5.0739;5.00266;
5.0749;5.00295;
5.0759;5.00265;
5.0769;5.00296;
5.0779;5.00264;
5.0789;5.00297;
5.0799;5.00263;
5.0809;5.00297;
5.0819;5.00263;
5.0829;5.00298;
5.0839;5.00262;
5.0849;5.00299;
5.0859;5.00261;
5.0869;5.00299;
5.0879;5.00261;
5.0889;5.003;
5.0899;5.0026;
5.0909;5.00301;
5.0919;5.00259;
5.0929;5.00301;
5.0939;5.00259;
5.0949;5.00302;
5.0959;5.00258;
5.0969;5.00303;
5.0979;5.00257;
5.0989;5.00303;
5.0999;5.00257;
5.1009;5.00304;
5.1019;5.00256;
5.1029;5.00304;
5.1039;5.00256;
5.1049;5.00305;
5.1059;5.00255;
5.1069;5.00306;
5.1079;5.00254;
5.1089;5.00306;
5.1099;5.00254;
5.1109;5.00307;
5.1119;5.00253;
5.1129;5.00307;
5.1139;5.00253;
5.1149;5.00308;
5.1159;5.00252;
5.1169;5.00308;
5.1179;5.00252;
5.1189;5.00309;
5.1199;5.00251;
5.1209;5.00309;
5.1219;5.0025;
5.1229;5.0031;
5.1239;5.0025;
5.1249;5.0031;
5.1259;5.0025;
5.1269;5.00311;
5.1279;5.00249;
5.1289;5.00311;
5.1299;5.00249;
5.1309;5.00312;
5.1319;5.00248;
5.1329;5.00312;
5.1339;5.00248;
5.1349;5.00313;
5.1359;5.00248;
5.1369;5.00313;
5.1379;5.00247;
5.1389;5.00313;
5.1399;5.00247;
5.1409;5.00314;
5.1419;5.00246;
5.1429;5.00314;
5.1439;5.00246;
5.1449;5.00315;
5.1459;5.00246;
5.1469;5.00315;
5.1479;5.00245;
5.1489;5.00315;
5.1499;5.00245;
5.1509;5.00315;
5.1519;5.00245;
5.1529;5.00316;
5.1539;5.00245;
5.1549;5.00316;
5.1559;5.00244;
5.1569;5.00316;
5.1579;5.00244;
5.1589;5.00316;
5.1599;5.00244;
5.1609;5.00317;
5.1619;5.00243;
5.1629;5.00317;
5.1639;5.00243;
5.1649;5.00317;
5.1659;5.00243;
5.1669;5.00317;
5.1679;5.00243;
5.1689;5.00317;
5.1699;5.00243;
5.1709;5.00317;
5.1719;5.00242;
5.1729;5.00318;
5.1739;5.00243;
5.1749;5.00318;
5.1759;5.00242;
5.1769;5.00318;
5.1779;5.00242;
5.1789;5.00318;
5.1799;5.00242;
5.1809;5.00318;
5.1819;5.00242;
5.1829;5.00318;
5.1839;5.00242;
5.1849;5.00318;
5.1859;5.00242;
5.1869;5.00318;
5.1879;5.00242;
5.1889;5.00318;
5.1899;5.00242;
5.1909;5.00318;
5.1919;5.00242;
5.1929;5.00318;
5.1939;5.00242;
5.1949;5.00318;
5.1959;5.00242;
5.1969;5.00318;
5.1979;5.00242;
5.1989;5.00318;
5.1999;5.00242;
5.2009;5.00318;
5.2019;5.00242;
5.2029;5.00318;
5.2039;5.00242;
5.2049;5.00318;
5.2059;5.00242;
5.2069;5.00318;
5.2079;5.00242;
5.2089;5.00318;
5.2099;5.00242;
5.2109;5.00318;
5.2119;5.00243;
5.2129;5.00317;
5.2139;5.00243;
5.2149;5.00317;
5.2159;5.00243;
5.2169;5.00317;
5.2179;5.00243;
5.2189;5.00317;
5.2199;5.00243;
5.2209;5.00317;
5.2219;5.00243;
5.2229;5.00316;
5.2239;5.00244;
5.2249;5.00316;
5.2259;5.00244;
5.2269;5.00316;
5.2279;5.00244;
5.2289;5.00316;
5.2299;5.00244;
5.2309;5.00315;
5.2319;5.00245;
5.2329;5.00315;
5.2339;5.00245;
5.2349;5.00315;
5.2359;5.00246;
5.2369;5.00315;
5.2379;5.00246;
5.2389;5.00314;
5.2399;5.00246;
5.2409;5.00314;
5.2419;5.00246;
5.2429;5.00314;
5.2439;5.00247;
5.2449;5.00313;
5.2459;5.00247;
5.2469;5.00313;
5.2479;5.00248;
5.2489;5.00313;
5.2499;5.00248;
5.2509;5.00312;
5.2519;5.00248;
5.2529;5.00312;
5.2539;5.00249;
5.2549;5.00312;
5.2559;5.00249;
5.2569;5.00311;
5.2579;5.0025;
5.2589;5.0031;
5.2599;5.0025;
5.2609;5.0031;
5.2619;5.0025;
5.2629;5.0031;
5.2639;5.00251;
5.2649;5.00309;
5.2659;5.00251;
5.2669;5.00309;
5.2679;5.00252;
5.2689;5.00308;
5.2699;5.00252;
5.2709;5.00308;
5.2719;5.00253;
5.2729;5.00307;
5.2739;5.00253;
5.2749;5.00307;
5.2759;5.00254;
5.2769;5.00306;
5.2779;5.00254;
5.2789;5.00306;
5.2799;5.00255;
5.2809;5.00305;
5.2819;5.00255;
5.2829;5.00304;
5.2839;5.00256;
5.2849;5.00304;
5.2859;5.00257;
5.2869;5.00303;
5.2879;5.00257;
5.2889;5.00303;
5.2899;5.00258;
5.2909;5.00302;
5.2919;5.00258;
5.2929;5.00302;
5.2939;5.00259;
5.2949;5.00301;
5.2959;5.0026;
5.2969;5.00301;
5.2979;5.0026;
5.2989;5.003;
5.2999;5.00261;
5.3009;5.00299;
5.3019;5.00261;
5.3029;5.00299;
5.3039;5.00262;
5.3049;5.00298;
5.3059;5.00263;
5.3069;5.00297;
5.3079;5.00263;
5.3089;5.00297;
5.3099;5.00264;
5.3109;5.00296;
5.3119;5.00264;
5.3129;5.00295;
5.3139;5.00265;
5.3149;5.00295;
5.3159;5.00266;
5.3169;5.00294;
5.3179;5.00266;
5.3189;5.00294;
5.3199;5.00267;
5.3209;5.00293;
5.3219;5.00268;
5.3229;5.00292;
5.3239;5.00268;
5.3249;5.00292;
5.3259;5.00269;
5.3269;5.00291;
5.3279;5.0027;
5.3289;5.0029;
5.3299;5.0027;
5.3309;5.00289;
5.3319;5.00271;
5.3329;5.00289;
5.3339;5.00272;
5.3349;5.00288;
5.3359;5.00272;
5.3369;5.00288;
5.3379;5.00273;
5.3389;5.00287;
5.3399;5.00274;
5.3409;5.00286;
5.3419;5.00274;
5.3429;5.00285;
5.3439;5.00275;
5.3449;5.00285;
5.3459;5.00276;
5.3469;5.00284;
5.3479;5.00276;
5.3489;5.00283;
5.3499;5.00277;
5.3509;5.00283;
5.3519;5.00278;
5.3529;5.00282;
5.3539;5.00279;
5.3549;5.00282;
5.3559;5.00279;
5.3569;5.00281;
5.3579;5.0028;
5.3589;5.0028;
5.3599;5.0028;
5.3609;5.00279;
5.3619;5.00281;
5.3629;5.00279;
5.3639;5.00282;
5.3649;5.00278;
5.3659;5.00283;
5.3669;5.00277;
5.3679;5.00283;
5.3689;5.00277;
5.3699;5.00284;
5.3709;5.00276;
5.3719;5.00284;
5.3729;5.00275;
5.3739;5.00285;
5.3749;5.00275;
5.3759;5.00286;
5.3769;5.00274;
5.3779;5.00286;
5.3789;5.00273;
5.3799;5.00287;
5.3809;5.00273;
5.3819;5.00288;
5.3829;5.00272;
5.3839;5.00288;
5.3849;5.00272;
5.3859;5.00289;
5.3869;5.00271;
5.3879;5.0029;
5.3889;5.0027;
5.3899;5.0029;
5.3909;5.0027;
5.3919;5.00291;
5.3929;5.00269;
5.3939;5.00292;
5.3949;5.00269;
5.3959;5.00292;
5.3969;5.00268;
5.3979;5.00293;
5.3989;5.00267;
5.3999;5.00293;
5.4009;5.00267;
5.4019;5.00294;
5.4029;5.00266;
5.4039;5.00295;
5.4049;5.00266;
5.4059;5.00295;
5.4069;5.00265;
5.4079;5.00296;
5.4089;5.00264;
5.4099;5.00296;
5.4109;5.00264;
5.4119;5.00297;
5.4129;5.00263;
5.4139;5.00297;
5.4149;5.00263;
5.4159;5.00298;
5.4169;5.00262;
5.4179;5.00298;
5.4189;5.00262;
5.4199;5.00299;
5.4209;5.00261;
5.4219;5.00299;
5.4229;5.00261;
5.4239;5.003;
5.4249;5.0026;
5.4259;5.003;
5.4269;5.0026;
5.4279;5.00301;
5.4289;5.00259;
5.4299;5.00301;
5.4309;5.00259;
5.4319;5.00302;
5.4329;5.00258;
5.4339;5.00302;
5.4349;5.00258;
5.4359;5.00303;
5.4369;5.00257;
5.4379;5.00303;
5.4389;5.00257;
5.4399;5.00303;
5.4409;5.00256;
5.4419;5.00304;
5.4429;5.00256;
5.4439;5.00304;
5.4449;5.00256;
5.4459;5.00305;
5.4469;5.00255;
5.4479;5.00305;
5.4489;5.00255;
5.4499;5.00305;
5.4509;5.00254;
5.4519;5.00306;
5.4529;5.00254;
5.4539;5.00306;
5.4549;5.00254;
5.4559;5.00307;
5.4569;5.00254;
5.4579;5.00307;
5.4589;5.00253;
5.4599;5.00307;
5.4609;5.00253;
5.4619;5.00307;
5.4629;5.00252;
5.4639;5.00308;
5.4649;5.00252;
5.4659;5.00308;
5.4669;5.00252;
5.4679;5.00308;
5.4689;5.00252;
5.4699;5.00309;
5.4709;5.00251;
5.4719;5.00309;
5.4729;5.00251;
5.4739;5.00309;
5.4749;5.00251;
5.4759;5.0031;
5.4769;5.00251;
5.4779;5.0031;
5.4789;5.0025;
5.4799;5.0031;
5.4809;5.0025;
5.4819;5.0031;
5.4829;5.0025;
5.4839;5.0031;
5.4849;5.0025;
5.4859;5.00311;
5.4869;5.0025;
5.4879;5.00311;
5.4889;5.0025;
5.4899;5.00311;
5.4909;5.00249;
5.4919;5.00311;
5.4929;5.00249;
5.4939;5.00311;
5.4949;5.00249;
5.4959;5.00311;
5.4969;5.00249;
5.4979;5.00311;
5.4989;5.00249;
5.4999;5.00311;
5.5009;5.00249;
5.5019;5.00311;
5.5029;5.00249;
5.5039;5.00312;
5.5049;5.00249;
5.5059;5.00312;
5.5069;5.00249;
5.5079;5.00312;
5.5089;5.00249;
5.5099;5.00312;
5.5109;5.00249;
5.5119;5.00311;
5.5129;5.00249;
5.5139;5.00312;
5.5149;5.00249;
5.5159;5.00312;
5.5169;5.00249;
5.5179;5.00312;
5.5189;5.00249;
5.5199;5.00311;
5.5209;5.00249;
5.5219;5.00311;
5.5229;5.00249;
5.5239;5.00312;
5.5249;5.00249;
5.5259;5.00311;
5.5269;5.00249;
5.5279;5.00311;
5.5289;5.00249;
5.5299;5.00311;
5.5309;5.00249;
5.5319;5.00311;
5.5329;5.00249;
5.5339;5.00311;
5.5349;5.00249;
5.5359;5.00311;
5.5369;5.0025;
5.5379;5.00311;
5.5389;5.0025;
5.5399;5.00311;
5.5409;5.0025;
5.5419;5.0031;
5.5429;5.0025;
5.5439;5.0031;
5.5449;5.0025;
5.5459;5.0031;
5.5469;5.0025;
5.5479;5.0031;
5.5489;5.0025;
5.5499;5.0031;
5.5509;5.00251;
5.5519;5.00309;
5.5529;5.00251;
5.5539;5.00309;
5.5549;5.00251;
5.5559;5.00309;
5.5569;5.00251;
5.5579;5.00309;
5.5589;5.00252;
5.5599;5.00308;
5.5609;5.00252;
5.5619;5.00308;
5.5629;5.00252;
5.5639;5.00308;
5.5649;5.00253;
5.5659;5.00308;
5.5669;5.00253;
5.5679;5.00307;
5.5689;5.00253;
5.5699;5.00307;
5.5709;5.00253;
5.5719;5.00307;
5.5729;5.00254;
5.5739;5.00307;
5.5749;5.00254;
5.5759;5.00306;
5.5769;5.00254;
5.5779;5.00306;
5.5789;5.00255;
5.5799;5.00305;
5.5809;5.00255;
5.5819;5.00305;
5.5829;5.00255;
5.5839;5.00305;
5.5849;5.00256;
5.5859;5.00304;
5.5869;5.00256;
5.5879;5.00304;
5.5889;5.00256;
5.5899;5.00303;
5.5909;5.00257;
5.5919;5.00303;
5.5929;5.00257;
5.5939;5.00303;
5.5949;5.00258;
5.5959;5.00302;
5.5969;5.00258;
5.5979;5.00302;
5.5989;5.00259;
5.5999;5.00301;
5.6009;5.00259;
5.6019;5.00301;
5.6029;5.00259;
5.6039;5.00301;
5.6049;5.0026;
5.6059;5.003;
5.6069;5.0026;
5.6079;5.003;
5.6089;5.00261;
5.6099;5.00299;
5.6109;5.00261;
5.6119;5.00299;
5.6129;5.00262;
5.6139;5.00298;
5.6149;5.00262;
5.6159;5.00298;
5.6169;5.00263;
5.6179;5.00297;
5.6189;5.00263;
5.6199;5.00297;
5.6209;5.00264;
5.6219;5.00296;
5.6229;5.00264;
5.6239;5.00296;
5.6249;5.00265;
5.6259;5.00295;
5.6269;5.00265;
5.6279;5.00295;
5.6289;5.00266;
5.6299;5.00294;
5.6309;5.00266;
5.6319;5.00294;
5.6329;5.00267;
5.6339;5.00293;
5.6349;5.00267;
5.6359;5.00293;
5.6369;5.00268;
5.6379;5.00292;
5.6389;5.00268;
5.6399;5.00292;
5.6409;5.00269;
5.6419;5.00291;
5.6429;5.00269;
5.6439;5.00291;
5.6449;5.0027;
5.6459;5.0029;
5.6469;5.00271;
5.6479;5.00289;
5.6489;5.00271;
5.6499;5.00289;
5.6509;5.00272;
5.6519;5.00288;
5.6529;5.00272;
5.6539;5.00288;
5.6549;5.00273;
5.6559;5.00287;
5.6569;5.00273;
5.6579;5.00287;
5.6589;5.00274;
5.6599;5.00286;
5.6609;5.00274;
5.6619;5.00285;
5.6629;5.00275;
5.6639;5.00285;
5.6649;5.00276;
5.6659;5.00285;
5.6669;5.00276;
5.6679;5.00284;
5.6689;5.00277;
5.6699;5.00283;
5.6709;5.00277;
5.6719;5.00283;
5.6729;5.00278;
5.6739;5.00282;
5.6749;5.00278;
5.6759;5.00282;
5.6769;5.00279;
5.6779;5.00281;
5.6789;5.00279;
5.6799;5.0028;
5.6809;5.0028;
5.6819;5.0028;
5.6829;5.0028;
5.6839;5.0028;
5.6849;5.00281;
5.6859;5.00279;
5.6869;5.00282;
5.6879;5.00278;
5.6889;5.00282;
5.6899;5.00278;
5.6909;5.00283;
5.6919;5.00277;
5.6929;5.00283;
5.6939;5.00277;
5.6949;5.00284;
5.6959;5.00276;
5.6969;5.00284;
5.6979;5.00276;
5.6989;5.00285;
5.6999;5.00275;
5.7009;5.00285;
5.7019;5.00274;
5.7029;5.00286;
5.7039;5.00274;
5.7049;5.00287;
5.7059;5.00274;
5.7069;5.00287;
5.7079;5.00273;
5.7089;5.00287;
5.7099;5.00272;
5.7109;5.00288;
5.7119;5.00272;
5.7129;5.00288;
5.7139;5.00272;
5.7149;5.00289;
5.7159;5.00271;
5.7169;5.0029;
5.7179;5.0027;
5.7189;5.0029;
5.7199;5.0027;
5.7209;5.0029;
5.7219;5.00269;
5.7229;5.00291;
5.7239;5.00269;
5.7249;5.00292;
5.7259;5.00269;
5.7269;5.00292;
5.7279;5.00268;
5.7289;5.00292;
5.7299;5.00268;
5.7309;5.00293;
5.7319;5.00267;
5.7329;5.00293;
5.7339;5.00267;
5.7349;5.00294;
5.7359;5.00266;
5.7369;5.00294;
5.7379;5.00266;
5.7389;5.00295;
5.7399;5.00265;
5.7409;5.00295;
5.7419;5.00265;
5.7429;5.00295;
5.7439;5.00265;
5.7449;5.00296;
5.7459;5.00264;
5.7469;5.00296;
5.7479;5.00264;
5.7489;5.00297;
5.7499;5.00263;
5.7509;5.00297;
5.7519;5.00263;
5.7529;5.00297;
5.7539;5.00263;
5.7549;5.00298;
5.7559;5.00262;
5.7569;5.00298;
5.7579;5.00262;
5.7589;5.00299;
5.7599;5.00261;
5.7609;5.00299;
5.7619;5.00261;
5.7629;5.00299;
5.7639;5.00261;
5.7649;5.003;
5.7659;5.0026;
5.7669;5.003;
5.7679;5.0026;
5.7689;5.003;
5.7699;5.0026;
5.7709;5.00301;
5.7719;5.00259;
5.7729;5.00301;
5.7739;5.00259;
5.7749;5.00301;
5.7759;5.00259;
5.7769;5.00302;
5.7779;5.00259;
5.7789;5.00302;
5.7799;5.00258;
5.7809;5.00302;
5.7819;5.00258;
5.7829;5.00302;
5.7839;5.00258;
5.7849;5.00303;
5.7859;5.00258;
5.7869;5.00303;
5.7879;5.00257;
5.7889;5.00303;
5.7899;5.00257;
5.7909;5.00303;
5.7919;5.00257;
5.7929;5.00303;
5.7939;5.00257;
5.7949;5.00304;
5.7959;5.00256;
5.7969;5.00304;
5.7979;5.00256;
5.7989;5.00304;
5.7999;5.00256;
5.8009;5.00304;
5.8019;5.00256;
5.8029;5.00304;
5.8039;5.00256;
5.8049;5.00305;
5.8059;5.00256;
5.8069;5.00305;
5.8079;5.00255;
5.8089;5.00305;
5.8099;5.00255;
5.8109;5.00305;
5.8119;5.00255;
5.8129;5.00305;
5.8139;5.00255;
5.8149;5.00306;
5.8159;5.00255;
5.8169;5.00306;
5.8179;5.00255;
5.8189;5.00306;
5.8199;5.00255;
5.8209;5.00306;
5.8219;5.00254;
5.8229;5.00306;
5.8239;5.00255;
5.8249;5.00306;
5.8259;5.00255;
5.8269;5.00306;
5.8279;5.00254;
5.8289;5.00306;
5.8299;5.00254;
5.8309;5.00306;
5.8319;5.00254;
5.8329;5.00306;
5.8339;5.00254;
5.8349;5.00306;
5.8359;5.00254;
5.8369;5.00306;
5.8379;5.00254;
5.8389;5.00306;
5.8399;5.00254;
5.8409;5.00306;
5.8419;5.00254;
5.8429;5.00306;
5.8439;5.00255;
5.8449;5.00306;
5.8459;5.00255;
5.8469;5.00306;
5.8479;5.00255;
5.8489;5.00306;
5.8499;5.00255;
5.8509;5.00306;
5.8519;5.00255;
5.8529;5.00305;
5.8539;5.00255;
5.8549;5.00306;
5.8559;5.00255;
5.8569;5.00305;
5.8579;5.00255;
5.8589;5.00305;
5.8599;5.00255;
5.8609;5.00305;
5.8619;5.00255;
5.8629;5.00305;
5.8639;5.00255;
5.8649;5.00305;
5.8659;5.00256;
5.8669;5.00305;
5.8679;5.00256;
5.8689;5.00305;
5.8699;5.00256;
5.8709;5.00304;
5.8719;5.00256;
5.8729;5.00304;
5.8739;5.00256;
5.8749;5.00304;
5.8759;5.00256;
5.8769;5.00304;
5.8779;5.00256;
5.8789;5.00304;
5.8799;5.00257;
5.8809;5.00303;
5.8819;5.00257;
5.8829;5.00303;
5.8839;5.00257;
5.8849;5.00303;
5.8859;5.00257;
5.8869;5.00303;
5.8879;5.00258;
5.8889;5.00303;
5.8899;5.00258;
5.8909;5.00302;
5.8919;5.00258;
5.8929;5.00302;
5.8939;5.00258;
5.8949;5.00302;
5.8959;5.00259;
5.8969;5.00302;
5.8979;5.00259;
5.8989;5.00301;
5.8999;5.00259;
5.9009;5.00301;
5.9019;5.00259;
5.9029;5.00301;
5.9039;5.0026;
5.9049;5.00301;
5.9059;5.0026;
5.9069;5.003;
5.9079;5.0026;
5.9089;5.003;
5.9099;5.00261;
5.9109;5.00299;
5.9119;5.00261;
5.9129;5.00299;
5.9139;5.00261;
5.9149;5.00299;
5.9159;5.00262;
5.9169;5.00299;
5.9179;5.00262;
5.9189;5.00298;
5.9199;5.00262;
5.9209;5.00298;
5.9219;5.00262;
5.9229;5.00297;
5.9239;5.00263;
5.9249;5.00297;
5.9259;5.00263;
5.9269;5.00297;
5.9279;5.00264;
5.9289;5.00296;
5.9299;5.00264;
5.9309;5.00296;
5.9319;5.00264;
5.9329;5.00296;
5.9339;5.00265;
5.9349;5.00295;
5.9359;5.00265;
5.9369;5.00295;
5.9379;5.00266;
5.9389;5.00294;
5.9399;5.00266;
5.9409;5.00294;
5.9419;5.00266;
5.9429;5.00294;
5.9439;5.00267;
5.9449;5.00293;
5.9459;5.00267;
5.9469;5.00293;
5.9479;5.00268;
5.9489;5.00292;
5.9499;5.00268;
5.9509;5.00292;
5.9519;5.00268;
5.9529;5.00291;
5.9539;5.00269;
5.9549;5.00291;
5.9559;5.00269;
5.9569;5.00291;
5.9579;5.0027;
5.9589;5.0029;
5.9599;5.0027;
5.9609;5.0029;
5.9619;5.00271;
5.9629;5.00289;
5.9639;5.00271;
5.9649;5.00289;
5.9659;5.00272;
5.9669;5.00289;
5.9679;5.00272;
5.9689;5.00288;
5.9699;5.00272;
5.9709;5.00287;
5.9719;5.00273;
5.9729;5.00287;
5.9739;5.00273;
5.9749;5.00287;
5.9759;5.00274;
5.9769;5.00286;
5.9779;5.00274;
5.9789;5.00286;
5.9799;5.00275;
5.9809;5.00285;
5.9819;5.00275;
5.9829;5.00285;
5.9839;5.00276;
5.9849;5.00285;
5.9859;5.00276;
5.9869;5.00284;
5.9879;5.00277;
5.9889;5.00283;
5.9899;5.00277;
5.9909;5.00283;
5.9919;5.00277;
5.9929;5.00282;
5.9939;5.00278;
5.9949;5.00282;
5.9959;5.00278;
5.9969;5.00282;
5.9979;5.00279;
5.9989;5.00281;
5.9999;5.00279;
6.0009;5.00281;
6.0019;5.0028;
6.0029;5.0028;
6.0039;5.0028;
6.0049;5.0028;
6.0059;5.00281;
6.0069;5.00279;
6.0079;5.00281;
6.0089;5.00279;
6.0099;5.00282;
6.0109;5.00278;
6.0119;5.00282;
6.0129;5.00278;
6.0139;5.00283;
6.0149;5.00278;
6.0159;5.00283;
6.0169;5.00277;
6.0179;5.00283;
6.0189;5.00277;
6.0199;5.00284;
6.0209;5.00276;
6.0219;5.00284;
6.0229;5.00276;
6.0239;5.00285;
6.0249;5.00275;
6.0259;5.00285;
6.0269;5.00275;
6.0279;5.00286;
6.0289;5.00274;
6.0299;5.00286;
6.0309;5.00274;
6.0319;5.00286;
6.0329;5.00274;
6.0339;5.00287;
6.0349;5.00273;
6.0359;5.00287;
6.0369;5.00273;
6.0379;5.00288;
6.0389;5.00272;
6.0399;5.00288;
6.0409;5.00272;
6.0419;5.00288;
6.0429;5.00271;
6.0439;5.00289;
6.0449;5.00271;
6.0459;5.00289;
6.0469;5.00271;
6.0479;5.0029;
6.0489;5.0027;
6.0499;5.0029;
6.0509;5.0027;
6.0519;5.0029;
6.0529;5.0027;
6.0539;5.00291;
6.0549;5.00269;
6.0559;5.00291;
6.0569;5.00269;
6.0579;5.00292;
6.0589;5.00268;
6.0599;5.00292;
6.0609;5.00268;
6.0619;5.00292;
6.0629;5.00268;
6.0639;5.00293;
6.0649;5.00268;
6.0659;5.00293;
6.0669;5.00267;
6.0679;5.00293;
6.0689;5.00267;
6.0699;5.00294;
6.0709;5.00266;
6.0719;5.00294;
6.0729;5.00266;
6.0739;5.00294;
6.0749;5.00266;
6.0759;5.00295;
6.0769;5.00266;
6.0779;5.00295;
6.0789;5.00265;
6.0799;5.00295;
6.0809;5.00265;
6.0819;5.00295;
6.0829;5.00264;
6.0839;5.00296;
6.0849;5.00264;
6.0859;5.00296;
6.0869;5.00264;
6.0879;5.00296;
6.0889;5.00264;
6.0899;5.00297;
6.0909;5.00263;
6.0919;5.00297;
6.0929;5.00263;
6.0939;5.00297;
6.0949;5.00263;
6.0959;5.00298;
6.0969;5.00263;
6.0979;5.00298;
6.0989;5.00262;
6.0999;5.00298;
6.1009;5.00262;
6.1019;5.00298;
6.1029;5.00262;
6.1039;5.00299;
6.1049;5.00262;
6.1059;5.00299;
6.1069;5.00262;
6.1079;5.00299;
6.1089;5.00261;
6.1099;5.00299;
6.1109;5.00261;
6.1119;5.00299;
6.1129;5.00261;
6.1139;5.003;
6.1149;5.00261;
6.1159;5.003;
6.1169;5.00261;
6.1179;5.003;
6.1189;5.0026;
6.1199;5.003;
6.1209;5.0026;
6.1219;5.003;
6.1229;5.0026;
6.1239;5.003;
6.1249;5.0026;
6.1259;5.003;
6.1269;5.0026;
6.1279;5.003;
6.1289;5.0026;
6.1299;5.00301;
6.1309;5.0026;
6.1319;5.00301;
6.1329;5.00259;
6.1339;5.00301;
6.1349;5.0026;
6.1359;5.00301;
6.1369;5.00259;
6.1379;5.00301;
6.1389;5.00259;
6.1399;5.00301;
6.1409;5.00259;
6.1419;5.00301;
6.1429;5.00259;
6.1439;5.00301;
6.1449;5.00259;
6.1459;5.00301;
6.1469;5.00259;
6.1479;5.00301;
6.1489;5.00259;
6.1499;5.00301;
6.1509;5.00259;
6.1519;5.00301;
6.1529;5.00259;
6.1539;5.00301;
6.1549;5.00259;
6.1559;5.00301;
6.1569;5.00259;
6.1579;5.00301;
6.1589;5.00259;
6.1599;5.00301;
6.1609;5.00259;
6.1619;5.00301;
6.1629;5.00259;
6.1639;5.00301;
6.1649;5.00259;
6.1659;5.00301;
6.1669;5.00259;
6.1679;5.00301;
6.1689;5.00259;
6.1699;5.00301;
6.1709;5.00259;
6.1719;5.00301;
6.1729;5.00259;
6.1739;5.00301;
6.1749;5.00259;
6.1759;5.00301;
6.1769;5.00259;
6.1779;5.00301;
6.1789;5.00259;
6.1799;5.00301;
6.1809;5.00259;
6.1819;5.00301;
6.1829;5.00259;
6.1839;5.00301;
6.1849;5.0026;
6.1859;5.00301;
6.1869;5.0026;
6.1879;5.00301;
6.1889;5.0026;
6.1899;5.003;
6.1909;5.0026;
6.1919;5.003;
6.1929;5.0026;
6.1939;5.003;
6.1949;5.0026;
6.1959;5.003;
6.1969;5.0026;
6.1979;5.003;
6.1989;5.0026;
6.1999;5.003;
6.2009;5.00261;
6.2019;5.00299;
6.2029;5.00261;
6.2039;5.003;
6.2049;5.00261;
6.2059;5.00299;
6.2069;5.00261;
6.2079;5.00299;
6.2089;5.00261;
6.2099;5.00299;
6.2109;5.00261;
6.2119;5.00298;
6.2129;5.00262;
6.2139;5.00299;
6.2149;5.00262;
6.2159;5.00298;
6.2169;5.00262;
6.2179;5.00298;
6.2189;5.00262;
6.2199;5.00298;
6.2209;5.00262;
6.2219;5.00297;
6.2229;5.00263;
6.2239;5.00297;
6.2249;5.00263;
6.2259;5.00297;
6.2269;5.00263;
6.2279;5.00297;
6.2289;5.00264;
6.2299;5.00297;
6.2309;5.00264;
